3 0.01
0.6406736710297634 -0.35810552740084267 0.7176884268273548
0.8036278172934586 0.7247543930232158 -0.9559007702891723
1.8258007872308943 2.5772521291333605 0.9171143451351812
-0.36463185353996763 0.5141659038609553 1.8587536616280278
-0.17292179241563585 -0.06369589604135645 0.6325104202105098
0.00959578058468469 -0.5101943041035158 -0.04896919911745801
0.8443612082186334 1.0116902032842279 -1.2742138417022184
-0.5922300645713803 -0.8165457538227955 -0.022758756705341183
-0.3913989523566568 -0.7727601492000593 0.7110808721248212
0.17944113353624813 -0.8161101183081686 0.7912734681126482
0.3831275212005716 -1.1775680778674196 1.4338976668805234
1.012530061579911 -0.48392815147769647 0.04322293685473843
-0.9904987584034053 -0.979646230110041 0.25086060874851884
-1.2034405260241954 0.39423511802477695 -0.2023411306001895
-1.3900919548295014 -2.1403501374945644 -0.6054513356644841
1.2877137727623493 -0.4436799782704022 -0.38949035110529323
-0.9310994648718225 -1.0626036817525422 1.564914495020226
1.5680212752142257 -0.28996059094727755 -1.0204061133704776
-0.016846741523652585 0.5513999333031823 -1.1596571058188718
0.977910319311258 0.005806549477973179 0.9810664410793511
-0.1980485358894408 -0.9072473947014928 0.6113923129056835
0.13325341461805126 0.27859115323881806 -1.29951404157771
0.8215689116685811 0.157137477453838 -1.6669383542405503
1.3710619603334144 -1.13094833532931 1.2036632130648912
0.2151237102495005 -0.50512485937598 -0.3983223528486677
0.3722070993491429 1.09692439631663 0.802488569374233
-1.24558185720627 1.5760311746412101 -0.9590441107352008
-0.42952692595645103 -0.6823221948097864 0.21404531327063747
-1.4263670465545533 -0.02938728769275635 -1.3084875222452277
0.5075787446862394 0.08252983099442254 -0.33369652381673554
-1.8184963705407822 1.3520130720083887 -1.534108365932907
1.258440914867581 1.333283203845771 -0.834646766965258
1.7506852821375924 -1.2524062828578786 -1.2662730894571979
-1.0126398723932268 1.2605968978502482 -0.6359949150092583
0.7460330606523974 0.866749866794357 0.12552850746894512
0.5412130288258195 -1.6441423366900714 1.4065918735191494
-0.14751294105283916 -1.020938265770197 0.15757142665142632
0.7612457883725835 0.5573135695607235 1.0308626183149643
1.0933431557640838 1.9039970048851727 0.7350554037873585
-1.928897960170991 0.13424699003815954 1.0855197485424926
1.62781097359659 -1.8138053591316385 0.38311759702898207
-1.3754469641343674 -0.8182073429145037 -1.2807720173904669
3.3182066941639743 0.7717104094834313 -1.480653765523554
0.6048976566107394 -0.7583868425150858 0.4868988367579555
0.9779363329889259 -0.08551437424087704 -2.3336560768913372
